word,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
rip,,,,,,,,,0.0,0.02,0.02,0.04,0.04,0.05,0.07,0.13,0.14,0.16,0.22,0.28,0.38,0.37,0.39
rock,0.01,0.01,0.0,0.02,0.02,0.02,0.04,0.08,0.1,0.155,0.20500000000000002,0.32,0.36,0.37,0.49,0.57,0.62,0.68,0.68,0.71,0.87,0.77,0.79
rocking chair,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.03,0.025,0.04,0.055,0.13,0.15,0.15,0.23,0.24,0.27,0.35,0.39,0.43,0.59,0.46,0.53
roof,,,,,,,,,0.0,0.02,0.02,0.04,0.04,0.07,0.11,0.15,0.19,0.21,0.26,0.3,0.49,0.41,0.48
room,,,,,,,,,0.03,0.05,0.07,0.15,0.18,0.2,0.31,0.38,0.44,0.53,0.58,0.63,0.79,0.65,0.75
rooster,,,,,,,,,0.03,0.03,0.04,0.07,0.09,0.11,0.15,0.24,0.26,0.33,0.35,0.42,0.57,0.42,0.46
run,0.0,0.02,0.01,0.02,0.01,0.01,0.02,0.05,0.025,0.05500000000000001,0.11499999999999999,0.2,0.22,0.27,0.38,0.48,0.54,0.65,0.67,0.67,0.83,0.77,0.81
sad,,,,,,,,,0.01,0.03,0.04,0.09,0.11,0.16,0.22,0.32,0.37,0.43,0.45,0.52,0.69,0.64,0.7
salt,,,,,,,,,0.0,0.02,0.03,0.06,0.06,0.09,0.13,0.2,0.22,0.24,0.3,0.34,0.53,0.43,0.46
same,0.0,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.005,0.02,0.02,0.02,0.04,0.03,0.06,0.13,0.16,0.16,0.24,0.28,0.33,0.39,0.43
sandbox,,,,,,,,,0.01,0.02,0.05,0.09,0.08,0.12,0.14,0.21,0.28,0.33,0.34,0.43,0.6,0.45,0.5
sandwich,,,,,,,,,0.02,0.04,0.06,0.13,0.15,0.17,0.28,0.38,0.43,0.51,0.53,0.6,0.81,0.72,0.75
sauce,,,,,,,,,0.03,0.02,0.04,0.08,0.1,0.15,0.17,0.28,0.31,0.32,0.31,0.39,0.55,0.51,0.55
say,0.0,0.02,0.01,0.02,0.01,0.01,0.02,0.04,0.02,0.025,0.035,0.1,0.09,0.13,0.15,0.22,0.29,0.35,0.41,0.47,0.63,0.58,0.63
scared,0.0,0.01,0.0,0.01,0.01,0.01,0.02,0.03,0.005,0.02,0.035,0.05,0.07,0.11,0.15,0.26,0.31,0.37,0.43,0.53,0.71,0.61,0.69
scarf,,,,,,,,,0.0,0.02,0.02,0.05,0.04,0.08,0.09,0.15,0.16,0.17,0.2,0.23,0.33,0.34,0.37
school,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.04,0.03,0.06,0.09,0.19,0.26,0.29,0.36,0.41,0.5,0.62,0.63,0.68,0.81,0.73,0.79
scissors,0.01,0.01,0.0,0.02,0.01,0.01,0.02,0.03,0.01,0.025,0.03,0.1,0.11,0.15,0.22,0.28,0.35,0.45,0.48,0.5,0.73,0.65,0.7
see,0.01,0.02,0.02,0.02,0.02,0.04,0.07,0.1,0.075,0.095,0.125,0.26,0.29,0.33,0.43,0.46,0.55,0.66,0.68,0.73,0.83,0.76,0.79
shake,,,,,,,,,0.02,0.03,0.06,0.12,0.1,0.16,0.2,0.26,0.31,0.36,0.4,0.47,0.59,0.56,0.58
share,,,,,,,,,0.0,0.03,0.03,0.08,0.09,0.15,0.21,0.27,0.34,0.42,0.44,0.52,0.68,0.6,0.68
she,,,,,,,,,0.0,0.02,0.03,0.05,0.04,0.07,0.11,0.12,0.18,0.21,0.3,0.36,0.46,0.48,0.51
sheep,0.01,0.0,0.02,0.01,0.02,0.03,0.05,0.07,0.08,0.13,0.16999999999999998,0.29,0.3,0.32,0.4,0.51,0.56,0.62,0.66,0.67,0.82,0.7,0.72
shh/shush/hush,0.02,0.04,0.04,0.05,0.08,0.08,0.13,0.2,0.29,0.36,0.43,0.56,0.56,0.64,0.68,0.72,0.73,0.84,0.81,0.84,0.91,0.84,0.87
shirt,0.0,0.01,0.01,0.02,0.02,0.03,0.05,0.09,0.09,0.13,0.2,0.33,0.39,0.46,0.54,0.62,0.66,0.74,0.75,0.8,0.91,0.82,0.83
shoe,0.02,0.01,0.01,0.04,0.06,0.11,0.14,0.32,0.43000000000000005,0.475,0.5900000000000001,0.76,0.8,0.83,0.84,0.86,0.9,0.93,0.9,0.95,0.97,0.93,0.94
shopping,,,,,,,,,0.02,0.03,0.06,0.11,0.12,0.13,0.2,0.29,0.35,0.43,0.47,0.52,0.7,0.6,0.66
shorts,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.06,0.035,0.045,0.07,0.13,0.15,0.21,0.28,0.33,0.44,0.49,0.56,0.59,0.78,0.71,0.72
shoulder,,,,,,,,,0.01,0.03,0.03,0.09,0.1,0.16,0.21,0.28,0.31,0.37,0.4,0.48,0.61,0.55,0.64
shovel,0.0,0.01,0.0,0.02,0.01,0.01,0.02,0.03,0.025,0.045,0.055,0.11,0.13,0.19,0.24,0.31,0.38,0.41,0.45,0.51,0.71,0.59,0.63
show,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.005,0.02,0.04,0.06,0.07,0.13,0.16,0.22,0.28,0.34,0.37,0.46,0.62,0.55,0.62
shower,,,,,,,,,0.03,0.08,0.11,0.2,0.24,0.27,0.35,0.44,0.49,0.59,0.6,0.62,0.8,0.71,0.74
sick,0.0,0.01,0.0,0.01,0.01,0.01,0.02,0.03,0.005,0.025,0.03,0.07,0.08,0.13,0.18,0.23,0.29,0.37,0.39,0.5,0.69,0.59,0.66
sidewalk,,,,,,,,,0.0,0.03,0.03,0.07,0.07,0.09,0.15,0.19,0.26,0.32,0.37,0.4,0.59,0.5,0.56
sing,0.0,0.01,0.02,0.03,0.01,0.01,0.04,0.06,0.035,0.04,0.07,0.14,0.16,0.23,0.34,0.39,0.47,0.59,0.6,0.63,0.79,0.7,0.76
sink,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.05,0.015,0.045,0.060000000000000005,0.13,0.12,0.21,0.27,0.33,0.42,0.47,0.53,0.58,0.75,0.65,0.7
sister,0.0,0.02,0.01,0.03,0.03,0.07,0.05,0.08,0.095,0.1,0.13,0.17,0.23,0.21,0.31,0.31,0.34,0.39,0.42,0.46,0.56,0.56,0.59
sit,,,,,,,,,0.11,0.14,0.21,0.35,0.34,0.4,0.5,0.58,0.64,0.72,0.73,0.73,0.89,0.79,0.8
skate,,,,,,,,,0.0,0.01,0.01,0.03,0.03,0.04,0.06,0.09,0.11,0.14,0.14,0.22,0.39,0.27,0.36
sky,0.0,0.01,0.01,0.01,0.02,0.02,0.02,0.05,0.05,0.07,0.1,0.22,0.24,0.31,0.35,0.41,0.48,0.56,0.59,0.65,0.78,0.66,0.75
sled,,,,,,,,,0.01,0.04,0.06,0.07,0.1,0.13,0.15,0.19,0.19,0.22,0.23,0.3,0.35,0.33,0.33
sleep,0.0,0.01,0.01,0.02,0.02,0.02,0.04,0.06,0.055,0.08499999999999999,0.125,0.23,0.28,0.33,0.41,0.53,0.59,0.68,0.71,0.78,0.88,0.84,0.83
sleepy,0.0,0.01,0.01,0.01,0.02,0.02,0.02,0.06,0.035,0.05,0.075,0.14,0.16,0.2,0.26,0.34,0.4,0.49,0.56,0.56,0.72,0.63,0.67
slide (action),,,,,,,,,0.04,0.06,0.11,0.17,0.2,0.27,0.29,0.4,0.44,0.54,0.56,0.55,0.76,0.64,0.67
slide (object),0.0,0.01,0.0,0.02,0.02,0.02,0.02,0.07,0.08,0.11499999999999999,0.165,0.25,0.31,0.35,0.41,0.54,0.55,0.63,0.65,0.69,0.84,0.73,0.74
slipper,,,,,,,,,0.03,0.03,0.06,0.1,0.12,0.17,0.23,0.32,0.32,0.38,0.41,0.42,0.64,0.51,0.54
slow,,,,,,,,,0.0,0.02,0.02,0.06,0.04,0.1,0.09,0.16,0.21,0.26,0.28,0.36,0.51,0.53,0.57
smile,0.0,0.01,0.0,0.01,0.02,0.01,0.01,0.04,0.015,0.035,0.035,0.1,0.1,0.15,0.19,0.26,0.31,0.4,0.43,0.48,0.64,0.6,0.66
snack,,,,,,,,,0.11,0.13,0.19,0.26,0.28,0.33,0.45,0.52,0.56,0.62,0.64,0.7,0.78,0.73,0.8
sneaker,,,,,,,,,0.01,0.03,0.04,0.07,0.1,0.11,0.14,0.17,0.19,0.26,0.3,0.32,0.46,0.34,0.38
snow,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.03,0.05,0.08499999999999999,0.10500000000000001,0.16,0.2,0.32,0.32,0.44,0.49,0.49,0.55,0.62,0.7,0.69,0.7
snowman,,,,,,,,,0.02,0.04,0.04,0.08,0.1,0.15,0.21,0.26,0.32,0.35,0.42,0.45,0.59,0.61,0.62
snowsuit,,,,,,,,,0.0,0.02,0.02,0.02,0.02,0.04,0.06,0.1,0.1,0.12,0.15,0.17,0.25,0.23,0.25
so,,,,,,,,,0.0,0.03,0.02,0.03,0.04,0.04,0.08,0.08,0.1,0.12,0.16,0.23,0.29,0.28,0.35
so big!,,,,,,,,,0.06,0.07,0.11,0.14,0.18,0.21,0.25,0.32,0.39,0.45,0.5,0.5,0.6,0.6,0.63
soap,0.0,0.01,0.02,0.02,0.01,0.02,0.02,0.05,0.05500000000000001,0.09,0.125,0.26,0.29,0.4,0.42,0.52,0.6,0.7,0.7,0.72,0.88,0.79,0.78
sock,0.01,0.01,0.0,0.03,0.04,0.05,0.08,0.2,0.26,0.275,0.4,0.48,0.48,0.51,0.55,0.63,0.7,0.76,0.78,0.81,0.93,0.8,0.83
soda/pop,,,,,,,,,0.03,0.06,0.09,0.11,0.19,0.16,0.24,0.17,0.26,0.34,0.36,0.32,0.64,0.41,0.41
sofa,,,,,,,,,0.0,0.03,0.04,0.05,0.07,0.09,0.09,0.15,0.19,0.24,0.26,0.29,0.41,0.38,0.46
soft,0.01,0.01,0.0,0.01,0.01,0.01,0.02,0.04,0.025,0.055,0.065,0.16,0.14,0.16,0.19,0.32,0.35,0.43,0.45,0.5,0.68,0.61,0.65
some,0.0,0.01,0.01,0.02,0.02,0.02,0.02,0.04,0.02,0.03,0.05,0.1,0.13,0.14,0.21,0.26,0.31,0.39,0.43,0.48,0.68,0.56,0.63
soup,,,,,,,,,0.03,0.05,0.09,0.16,0.19,0.25,0.34,0.4,0.46,0.5,0.55,0.56,0.73,0.68,0.72
spaghetti,0.02,0.0,0.01,0.02,0.01,0.03,0.02,0.05,0.04,0.07500000000000001,0.095,0.17,0.2,0.24,0.29,0.39,0.46,0.55,0.55,0.59,0.79,0.66,0.74
spill,,,,,,,,,0.0,0.03,0.03,0.07,0.08,0.13,0.19,0.23,0.29,0.37,0.44,0.48,0.67,0.6,0.63
splash,0.0,0.01,0.0,0.02,0.01,0.02,0.02,0.05,0.04,0.07,0.1,0.15,0.16,0.15,0.26,0.32,0.4,0.46,0.52,0.55,0.72,0.64,0.69
spoon,0.0,0.01,0.02,0.02,0.03,0.04,0.05,0.13,0.18,0.215,0.30500000000000005,0.46,0.5,0.56,0.62,0.7,0.73,0.8,0.8,0.81,0.93,0.84,0.85
sprinkler,,,,,,,,,0.0,0.01,0.02,0.06,0.04,0.06,0.09,0.15,0.17,0.28,0.27,0.27,0.47,0.38,0.42
squirrel,0.01,0.01,0.0,0.01,0.01,0.03,0.02,0.04,0.045,0.08,0.11499999999999999,0.17,0.2,0.22,0.31,0.39,0.46,0.51,0.54,0.56,0.72,0.67,0.68
stairs,0.01,0.01,0.0,0.01,0.01,0.02,0.03,0.05,0.04,0.08,0.11499999999999999,0.17,0.18,0.24,0.33,0.42,0.45,0.54,0.58,0.61,0.81,0.66,0.72
stand,,,,,,,,,0.01,0.03,0.05,0.09,0.13,0.17,0.22,0.29,0.35,0.41,0.47,0.54,0.68,0.63,0.65
star,0.0,0.01,0.01,0.01,0.02,0.01,0.04,0.06,0.095,0.14500000000000002,0.2,0.3,0.3,0.44,0.46,0.53,0.61,0.68,0.67,0.73,0.85,0.8,0.83
stay,,,,,,,,,0.0,0.03,0.04,0.08,0.09,0.12,0.18,0.3,0.33,0.4,0.45,0.5,0.68,0.58,0.66
stick,,,,,,,,,0.05,0.06,0.11,0.19,0.19,0.22,0.33,0.41,0.48,0.55,0.57,0.64,0.79,0.68,0.69
sticky,,,,,,,,,0.03,0.04,0.06,0.11,0.12,0.14,0.21,0.27,0.33,0.42,0.43,0.46,0.66,0.61,0.63
stone,,,,,,,,,0.01,0.02,0.04,0.05,0.05,0.09,0.12,0.14,0.17,0.22,0.2,0.31,0.39,0.36,0.41
stop,0.0,0.02,0.01,0.02,0.03,0.05,0.05,0.11,0.08499999999999999,0.105,0.16999999999999998,0.24,0.28,0.37,0.44,0.53,0.59,0.7,0.72,0.74,0.88,0.81,0.85
store,0.0,0.01,0.0,0.01,0.02,0.03,0.03,0.04,0.03,0.055,0.08,0.19,0.22,0.26,0.35,0.4,0.47,0.59,0.64,0.64,0.84,0.72,0.73
story,,,,,,,,,0.02,0.05,0.09,0.16,0.17,0.22,0.31,0.37,0.48,0.52,0.55,0.58,0.78,0.69,0.76
stove,0.01,0.01,0.0,0.01,0.01,0.02,0.02,0.04,0.02,0.04,0.05,0.13,0.14,0.19,0.25,0.28,0.32,0.35,0.42,0.47,0.61,0.52,0.55
strawberry,,,,,,,,,0.07,0.09,0.15,0.22,0.23,0.35,0.4,0.5,0.56,0.59,0.64,0.66,0.79,0.76,0.8
street,,,,,,,,,0.01,0.03,0.05,0.1,0.13,0.17,0.23,0.3,0.38,0.45,0.48,0.53,0.75,0.62,0.67
stroller,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.06,0.055,0.085,0.13,0.19,0.19,0.23,0.26,0.41,0.47,0.54,0.55,0.6,0.79,0.62,0.7
stuck,,,,,,,,,0.03,0.07,0.08,0.15,0.19,0.21,0.23,0.33,0.39,0.43,0.46,0.54,0.71,0.61,0.62
sun,0.0,0.01,0.01,0.01,0.03,0.02,0.03,0.06,0.055,0.10500000000000001,0.135,0.26,0.3,0.4,0.46,0.52,0.6,0.71,0.7,0.76,0.87,0.81,0.84
sweater,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.075,0.095,0.09,0.21,0.27,0.32,0.34,0.45,0.44,0.46,0.48,0.53,0.64,0.63,0.67
sweep,,,,,,,,,0.01,0.04,0.06,0.1,0.12,0.15,0.24,0.28,0.33,0.41,0.41,0.47,0.67,0.57,0.59
swim,0.0,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.03,0.05,0.08,0.15,0.17,0.23,0.3,0.39,0.45,0.56,0.58,0.58,0.77,0.69,0.76
swing (action),0.0,0.01,0.0,0.02,0.01,0.01,0.02,0.04,0.08499999999999999,0.08,0.125,0.24,0.28,0.31,0.37,0.45,0.5,0.62,0.61,0.59,0.82,0.68,0.72
swing (object),0.0,0.01,0.0,0.01,0.02,0.02,0.02,0.05,0.11,0.15000000000000002,0.195,0.31,0.37,0.38,0.48,0.55,0.61,0.68,0.7,0.71,0.87,0.74,0.77
table,0.01,0.01,0.02,0.01,0.01,0.03,0.01,0.06,0.03,0.08,0.11,0.21,0.24,0.29,0.36,0.46,0.53,0.65,0.67,0.67,0.86,0.77,0.8
take,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.01,0.02,0.025,0.06,0.09,0.11,0.15,0.24,0.31,0.38,0.4,0.47,0.65,0.62,0.65
talk,,,,,,,,,0.01,0.03,0.06,0.11,0.12,0.12,0.2,0.27,0.34,0.44,0.46,0.52,0.73,0.66,0.7
tape,,,,,,,,,0.01,0.03,0.05,0.1,0.11,0.14,0.2,0.26,0.33,0.4,0.41,0.51,0.69,0.52,0.62
taste,,,,,,,,,0.01,0.02,0.02,0.06,0.07,0.09,0.14,0.19,0.22,0.29,0.33,0.4,0.58,0.48,0.55
teacher,0.0,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.01,0.03,0.04,0.07,0.09,0.12,0.14,0.2,0.24,0.32,0.34,0.39,0.52,0.54,0.58
tear,,,,,,,,,0.0,0.02,0.02,0.03,0.03,0.04,0.08,0.09,0.14,0.18,0.19,0.28,0.41,0.36,0.39
teddybear,0.01,0.01,0.01,0.02,0.04,0.06,0.06,0.13,0.12,0.135,0.19,0.26,0.28,0.29,0.38,0.47,0.51,0.58,0.64,0.65,0.82,0.71,0.74
telephone,0.0,0.01,0.01,0.01,0.02,0.04,0.05,0.14,0.125,0.17,0.225,0.36,0.4,0.52,0.57,0.64,0.68,0.77,0.77,0.78,0.92,0.86,0.85
thank you,0.01,0.02,0.04,0.04,0.08,0.13,0.17,0.27,0.32999999999999996,0.355,0.45499999999999996,0.61,0.61,0.67,0.75,0.78,0.8,0.89,0.86,0.9,0.95,0.94,0.96
that,0.01,0.01,0.01,0.04,0.04,0.07,0.09,0.2,0.16999999999999998,0.15500000000000003,0.185,0.22,0.26,0.26,0.35,0.39,0.44,0.52,0.55,0.59,0.76,0.65,0.7
the,,,,,,,,,0.02,0.04,0.04,0.08,0.08,0.1,0.16,0.19,0.26,0.29,0.38,0.44,0.62,0.51,0.61
their,,,,,,,,,0.0,0.02,0.01,0.02,0.02,0.02,0.03,0.05,0.06,0.08,0.11,0.18,0.25,0.24,0.27
them,,,,,,,,,0.0,0.01,0.01,0.03,0.03,0.03,0.06,0.08,0.09,0.14,0.19,0.24,0.33,0.3,0.34
then,,,,,,,,,0.0,0.02,0.01,0.02,0.02,0.02,0.03,0.08,0.07,0.08,0.16,0.2,0.27,0.28,0.33
there,0.0,0.01,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.055,0.09,0.11,0.14,0.21,0.23,0.35,0.4,0.45,0.51,0.59,0.75,0.65,0.69
these,,,,,,,,,0.02,0.03,0.04,0.05,0.08,0.08,0.11,0.15,0.18,0.25,0.31,0.35,0.48,0.41,0.44
they,,,,,,,,,0.0,0.02,0.01,0.02,0.03,0.02,0.04,0.08,0.1,0.12,0.18,0.23,0.34,0.35,0.4
think,,,,,,,,,0.0,0.02,0.02,0.03,0.02,0.03,0.06,0.1,0.11,0.16,0.21,0.25,0.4,0.37,0.44
thirsty,0.0,0.01,0.01,0.02,0.01,0.02,0.02,0.04,0.025,0.045,0.06,0.12,0.15,0.16,0.24,0.31,0.37,0.41,0.47,0.54,0.71,0.59,0.67
this,0.0,0.01,0.02,0.03,0.03,0.05,0.08,0.17,0.135,0.12000000000000001,0.175,0.21,0.23,0.24,0.33,0.36,0.42,0.48,0.55,0.53,0.74,0.6,0.66
this little piggy,,,,,,,,,0.03,0.04,0.07,0.14,0.13,0.14,0.19,0.26,0.32,0.42,0.41,0.43,0.65,0.49,0.56
those,,,,,,,,,0.01,0.02,0.02,0.04,0.05,0.04,0.06,0.1,0.14,0.16,0.18,0.25,0.4,0.35,0.4
throw,0.0,0.01,0.01,0.02,0.02,0.01,0.03,0.06,0.03,0.055,0.085,0.15,0.16,0.23,0.26,0.39,0.47,0.58,0.58,0.59,0.8,0.7,0.73
tickle,0.01,0.01,0.0,0.02,0.02,0.04,0.05,0.11,0.10500000000000001,0.12,0.18,0.26,0.25,0.26,0.36,0.46,0.52,0.63,0.62,0.63,0.82,0.73,0.75
tiger,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.06,0.07,0.095,0.14500000000000002,0.23,0.25,0.26,0.38,0.45,0.53,0.6,0.62,0.68,0.81,0.74,0.78
tights,,,,,,,,,0.0,0.02,0.02,0.03,0.05,0.04,0.11,0.12,0.13,0.17,0.19,0.24,0.3,0.25,0.29
time,,,,,,,,,0.0,0.02,0.02,0.04,0.05,0.05,0.08,0.11,0.11,0.14,0.19,0.22,0.37,0.33,0.39
tiny,,,,,,,,,0.0,0.02,0.02,0.03,0.04,0.06,0.07,0.15,0.17,0.16,0.22,0.26,0.39,0.39,0.43
tired,0.0,0.02,0.01,0.02,0.02,0.01,0.03,0.04,0.01,0.045,0.04,0.1,0.11,0.16,0.23,0.32,0.37,0.44,0.49,0.53,0.75,0.66,0.71
tissue/kleenex,,,,,,,,,0.02,0.05,0.08,0.14,0.2,0.27,0.29,0.38,0.45,0.55,0.56,0.58,0.79,0.63,0.69
to,,,,,,,,,0.01,0.03,0.03,0.06,0.05,0.09,0.12,0.2,0.25,0.3,0.37,0.44,0.59,0.53,0.6
toast,0.0,0.0,0.0,0.02,0.01,0.02,0.05,0.07,0.09,0.125,0.185,0.24,0.26,0.31,0.36,0.47,0.52,0.54,0.57,0.62,0.79,0.65,0.69
today,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.025,0.03,0.04,0.04,0.06,0.09,0.15,0.19,0.23,0.27,0.38,0.47,0.46,0.53
toe,0.01,0.01,0.01,0.02,0.03,0.04,0.07,0.14,0.14500000000000002,0.2,0.28500000000000003,0.42,0.42,0.51,0.56,0.59,0.66,0.74,0.73,0.78,0.9,0.81,0.82
tomorrow,0.0,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.0,0.02,0.025,0.05,0.07,0.08,0.09,0.15,0.19,0.23,0.29,0.39,0.48,0.44,0.51
tongue,0.0,0.01,0.0,0.01,0.02,0.02,0.03,0.07,0.060000000000000005,0.115,0.14,0.26,0.27,0.36,0.42,0.49,0.53,0.63,0.6,0.67,0.81,0.72,0.76
tonight,0.0,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.005,0.02,0.02,0.04,0.03,0.02,0.05,0.11,0.11,0.14,0.18,0.23,0.35,0.34,0.37
too,,,,,,,,,0.02,0.04,0.06,0.1,0.12,0.17,0.24,0.26,0.37,0.42,0.49,0.52,0.71,0.61,0.68
tooth,0.0,0.01,0.01,0.02,0.02,0.03,0.05,0.13,0.13,0.185,0.25,0.37,0.35,0.4,0.5,0.55,0.62,0.74,0.72,0.75,0.88,0.8,0.8
toothbrush,0.0,0.01,0.01,0.02,0.02,0.03,0.03,0.12,0.11499999999999999,0.15000000000000002,0.22,0.36,0.37,0.43,0.52,0.64,0.65,0.74,0.75,0.76,0.91,0.81,0.83
touch,0.0,0.01,0.0,0.02,0.01,0.01,0.02,0.04,0.025,0.045,0.06,0.12,0.13,0.15,0.21,0.31,0.35,0.44,0.44,0.53,0.71,0.65,0.7
towel,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.055,0.09,0.12,0.24,0.26,0.32,0.43,0.49,0.55,0.66,0.67,0.69,0.88,0.76,0.78
toy (object),0.01,0.02,0.04,0.04,0.04,0.05,0.06,0.12,0.115,0.15000000000000002,0.2,0.36,0.41,0.46,0.5,0.59,0.66,0.75,0.78,0.8,0.91,0.87,0.9
tractor,,,,,,,,,0.07,0.08,0.12,0.18,0.22,0.25,0.33,0.38,0.45,0.48,0.52,0.52,0.71,0.6,0.62
train,0.02,0.02,0.02,0.02,0.03,0.04,0.03,0.1,0.11499999999999999,0.18,0.235,0.36,0.47,0.46,0.55,0.66,0.76,0.79,0.82,0.81,0.93,0.87,0.9
trash,0.0,0.01,0.01,0.02,0.02,0.04,0.03,0.06,0.060000000000000005,0.1,0.135,0.26,0.3,0.28,0.41,0.43,0.44,0.55,0.52,0.62,0.75,0.59,0.63
tray,,,,,,,,,0.0,0.02,0.02,0.05,0.04,0.06,0.08,0.12,0.12,0.13,0.16,0.2,0.31,0.22,0.3
tree,0.0,0.02,0.01,0.04,0.04,0.03,0.07,0.12,0.19,0.21,0.29500000000000004,0.43,0.47,0.59,0.58,0.7,0.75,0.79,0.8,0.86,0.93,0.87,0.86
tricycle,,,,,,,,,0.01,0.02,0.03,0.05,0.08,0.07,0.13,0.16,0.19,0.25,0.26,0.28,0.46,0.31,0.38
truck,0.01,0.01,0.0,0.03,0.05,0.06,0.07,0.2,0.26,0.28,0.38,0.52,0.56,0.59,0.67,0.74,0.78,0.85,0.85,0.86,0.95,0.89,0.89
try/try to,,,,,,,,,0.0,0.03,0.04,0.06,0.06,0.1,0.14,0.22,0.27,0.29,0.35,0.4,0.53,0.5,0.58
tummy,0.01,0.01,0.01,0.03,0.03,0.04,0.06,0.11,0.11,0.16999999999999998,0.23500000000000001,0.39,0.4,0.44,0.54,0.64,0.67,0.79,0.77,0.77,0.91,0.83,0.84
tuna,,,,,,,,,0.01,0.03,0.04,0.05,0.04,0.05,0.11,0.15,0.15,0.18,0.21,0.25,0.4,0.26,0.33
turkey,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.035,0.055,0.06,0.14,0.17,0.16,0.22,0.27,0.31,0.39,0.43,0.41,0.63,0.48,0.53
turn around,,,,,,,,,0.02,0.05,0.05,0.11,0.13,0.16,0.19,0.3,0.36,0.44,0.45,0.53,0.68,0.59,0.66
turtle,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.06,0.10500000000000001,0.14500000000000002,0.20500000000000002,0.33,0.33,0.36,0.42,0.57,0.6,0.68,0.68,0.68,0.84,0.8,0.82
uh oh,0.05,0.07,0.13,0.18,0.24,0.39,0.43,0.54,0.73,0.68,0.775,0.87,0.87,0.89,0.88,0.88,0.9,0.93,0.9,0.93,0.97,0.91,0.89
uncle,0.0,0.01,0.02,0.01,0.02,0.02,0.03,0.05,0.035,0.065,0.095,0.14,0.16,0.18,0.28,0.34,0.4,0.46,0.48,0.5,0.67,0.59,0.65
under,0.0,0.0,0.0,0.02,0.02,0.01,0.02,0.03,0.01,0.03,0.04,0.07,0.09,0.12,0.15,0.26,0.3,0.4,0.44,0.48,0.66,0.6,0.65
underpants,,,,,,,,,0.01,0.02,0.03,0.05,0.1,0.1,0.14,0.2,0.24,0.29,0.4,0.43,0.58,0.55,0.53
up,0.02,0.02,0.04,0.07,0.09,0.12,0.12,0.26,0.30500000000000005,0.355,0.43,0.53,0.51,0.59,0.61,0.66,0.7,0.77,0.76,0.74,0.9,0.82,0.83
us,,,,,,,,,0.0,0.01,0.01,0.02,0.02,0.01,0.05,0.07,0.07,0.11,0.13,0.17,0.25,0.26,0.3
vacuum,0.01,0.01,0.0,0.02,0.01,0.02,0.02,0.04,0.045,0.07,0.11,0.2,0.24,0.3,0.34,0.38,0.46,0.54,0.58,0.62,0.77,0.67,0.69
vagina*,,,,,,,,,0.02,0.04,0.06,0.09,0.1,0.11,0.15,0.17,0.2,0.22,0.25,0.26,0.38,0.37,0.39
vanilla,,,,,,,,,0.0,0.01,0.02,0.04,0.02,0.05,0.05,0.08,0.11,0.14,0.18,0.23,0.34,0.28,0.37
vitamins,,,,,,,,,0.02,0.03,0.05,0.09,0.11,0.13,0.19,0.17,0.26,0.36,0.39,0.42,0.57,0.45,0.5
vroom,0.02,0.06,0.04,0.1,0.14,0.17,0.23,0.37,0.44,0.445,0.525,0.57,0.57,0.61,0.6,0.69,0.7,0.75,0.71,0.7,0.86,0.72,0.74
wait,0.0,0.01,0.0,0.01,0.01,0.02,0.02,0.03,0.025,0.045,0.065,0.12,0.13,0.15,0.23,0.31,0.35,0.43,0.42,0.55,0.69,0.65,0.71
wake,,,,,,,,,0.0,0.02,0.02,0.08,0.06,0.13,0.16,0.22,0.3,0.37,0.43,0.47,0.67,0.59,0.64
walk,0.0,0.01,0.01,0.02,0.01,0.02,0.03,0.07,0.07500000000000001,0.11499999999999999,0.16,0.29,0.31,0.35,0.45,0.53,0.59,0.68,0.67,0.67,0.86,0.76,0.78
walker,,,,,,,,,0.0,0.02,0.01,0.02,0.02,0.03,0.05,0.07,0.08,0.09,0.08,0.16,0.21,0.18,0.18
wanna/want to,0.0,0.02,0.0,0.02,0.02,0.03,0.03,0.06,0.05,0.07500000000000001,0.09,0.12,0.17,0.21,0.26,0.38,0.4,0.49,0.56,0.62,0.77,0.7,0.75
